symbol,expiry,strike,right,days_to_expiry,price,bid,ask,volume,open_interest,implied_volatility,delta,gamma,theta,vega,underlying_price,timestamp
SPY,2025-04-17,637.0,C,29,0.03,0.0,0.0,3.0,0.0,0.062509375,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.345209
SPY,2025-04-17,638.0,C,29,0.03,0.0,0.0,2.0,0.0,0.12500875,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.345242
SPY,2025-04-17,639.0,C,29,0.03,0.0,0.0,935.0,0.0,0.12500875,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.345276
SPY,2025-04-17,640.0,C,29,0.02,0.0,0.0,1057.0,0.0,0.12500875,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.345309
SPY,2025-04-17,641.0,C,29,0.03,0.0,0.0,484.0,0.0,0.12500875,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.345343
SPY,2025-04-17,642.0,C,29,0.03,0.0,0.0,607.0,0.0,0.12500875,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.345376
SPY,2025-04-17,643.0,C,29,0.03,0.0,0.0,27.0,0.0,0.12500875,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.345410
SPY,2025-04-17,644.0,C,29,0.03,0.0,0.0,2.0,0.0,0.12500875,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.345443
SPY,2025-04-17,645.0,C,29,0.03,0.0,0.0,10.0,0.0,0.12500875,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.345477
SPY,2025-04-17,646.0,C,29,0.03,0.0,0.0,500.0,0.0,0.12500875,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.345510
SPY,2025-04-17,647.0,C,29,0.03,0.0,0.0,641.0,0.0,0.12500875,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.345544
SPY,2025-04-17,648.0,C,29,0.03,0.0,0.0,14.0,0.0,0.12500875,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.345578
SPY,2025-04-17,649.0,C,29,0.02,0.0,0.0,1.0,0.0,0.12500875,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.345611
SPY,2025-04-17,650.0,C,29,0.02,0.0,0.0,6.0,0.0,0.12500875,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.345645
SPY,2025-04-17,655.0,C,29,0.02,0.0,0.0,13.0,0.0,0.12500875,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.345678
SPY,2025-04-17,660.0,C,29,0.02,0.0,0.0,32.0,0.0,0.12500875,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.345712
SPY,2025-04-17,665.0,C,29,0.02,0.0,0.0,535.0,0.0,0.12500875,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.345745
SPY,2025-04-17,670.0,C,29,0.02,0.0,0.0,30.0,0.0,0.12500875,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.345779
SPY,2025-04-17,675.0,C,29,0.02,0.0,0.0,2.0,0.0,0.12500875,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.345813
SPY,2025-04-17,680.0,C,29,0.02,0.0,0.0,5.0,0.0,0.12500875,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.345847
SPY,2025-04-17,685.0,C,29,0.01,0.0,0.0,3.0,0.0,0.12500875,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.345881
SPY,2025-04-17,690.0,C,29,0.01,0.0,0.0,872.0,0.0,0.12500875,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.345914
SPY,2025-04-17,695.0,C,29,0.01,0.0,0.0,7395.0,0.0,0.12500875,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.345949
SPY,2025-04-17,700.0,C,29,0.01,0.0,0.0,100.0,0.0,0.12500875,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.345983
SPY,2025-04-17,705.0,C,29,0.02,0.0,0.0,1.0,0.0,0.12500875,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.346017
SPY,2025-04-17,710.0,C,29,0.01,0.0,0.0,8.0,0.0,0.12500875,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.346051
SPY,2025-04-17,715.0,C,29,0.01,0.0,0.0,548.0,0.0,0.12500875,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.346086
SPY,2025-04-17,720.0,C,29,0.01,0.0,0.0,400.0,0.0,0.12500875,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.346120
